Sample-#, CA-V, CA-I, CB-V, CB-I 
0, 4.7966003418, -0.0137329097925, 4.79011535645, 1.01623532828
1, 4.79621887207, -0.0137329097925, 4.79011535645, 1.00860593375
2, 4.7966003418, 0.169372564415, 4.79042053223, 1.13067624625
3, 4.79621887207, 0.11596679542, 4.79019165039, 1.00097653922
4, 4.79644775391, 0.0167846683325, 4.79019165039, 0.955200172029
5, 4.79621887207, -0.00610351571595, 4.78996276855, 0.848388648592
6, 4.79629516602, 0.0778198227636, 4.79011535645, 1.00860593375
7, 4.79644775391, 0.0549316391698, 4.79011535645, 1.01623532828
8, 4.79629516602, 0.0167846683325, 4.79011535645, 1.08489987906
9, 4.79652404785, -0.0442504897364, 4.7900390625, 1.00860593375
10, 4.79644775391, 0.00152587892899, 4.79011535645, 0.932311988436
11, 4.7966003418, 0.13885498629, 4.7900390625, 1.06964109
12, 4.79644775391, 0.0473022446386, 4.79011535645, 0.970458961092
13, 4.79652404785, 0.0625610337011, 4.79042053223, 1.02386472281
14, 4.7966003418, 0.11596679542, 4.79019165039, 1.08489987906
15, 4.79637145996, 0.0091552738013, 4.79019165039, 1.03912351187
16, 4.7966003418, -0.0213623043237, 4.79019165039, 1.10015866812
17, 4.7966003418, 0.0320434555761, 4.78996276855, 1.0467529064
18, 4.79644775391, 0.0091552738013, 4.79011535645, 1.00860593375
19, 4.79637145996, -0.028991698855, 4.79026794434, 1.05438230094
20, 4.79652404785, 0.0625610337011, 4.79011535645, 1.03149411734
21, 4.79644775391, 0.0930786118261, 4.79026794434, 1.08489987906
22, 4.79644775391, 0.0473022446386, 4.7900390625, 1.08489987906
23, 4.79644775391, 0.100708006357, 4.79019165039, 0.993347144686
24, 4.79637145996, 0.11596679542, 4.79011535645, 1.00097653922
25, 4.79644775391, 0.0167846683325, 4.79026794434, 0.993347144686
26, 4.79637145996, 0.123596197227, 4.79026794434, 1.09252927359
27, 4.79667663574, -0.0366210952052, 4.79019165039, 1.08489987906
28, 4.79644775391, 0.0549316391698, 4.79019165039, 1.08489987906
29, 4.79637145996, 0.0396728501073, 4.78996276855, 1.05438230094
30, 4.79614257813, -0.0900268569239, 4.78996276855, 1.10778806265
31, 4.7966003418, 0.0625610337011, 4.7900390625, 1.10015866812
32, 4.79652404785, 0.11596679542, 4.79019165039, 1.08489987906
33, 4.79652404785, -0.0213623043237, 4.79026794434, 1.02386472281
34, 4.79644775391, 0.0473022446386, 4.7900390625, 0.970458961092
35, 4.79644775391, 0.0778198227636, 4.79019165039, 0.932311988436
36, 4.79667663574, -0.00610351571595, 4.79026794434, 0.985717750154
37, 4.79629516602, 0.0549316391698, 4.79011535645, 1.03149411734
38, 4.79644775391, 0.0778198227636, 4.79011535645, 0.962829566561
39, 4.79644775391, 0.0473022446386, 4.79019165039, 0.978088355623
40, 4.7966003418, 0.0778198227636, 4.78996276855, 1.03912351187
41, 4.79652404785, 0.146484380821, 4.79011535645, 1.05438230094
42, 4.79652404785, 0.100708006357, 4.79011535645, 1.03912351187
43, 4.79629516602, 0.0091552738013, 4.7900390625, 1.02386472281
44, 4.79667663574, 0.0625610337011, 4.7900390625, 1.16119382437
45, 4.7966003418, 0.0167846683325, 4.7900390625, 1.11541745719
46, 4.7966003418, 0.0244140628638, 4.79034423828, 1.00097653922
47, 4.79637145996, 0.0625610337011, 4.7900390625, 0.993347144686
48, 4.79652404785, 0.0091552738013, 4.79019165039, 1.03912351187
49, 4.79652404785, -0.0518798842677, 4.79011535645, 1.0467529064
50, 4.79652404785, 0.146484380821, 4.79026794434, 1.05438230094
51, 4.79644775391, 0.0701904282323, 4.7900390625, 1.08489987906
52, 4.79652404785, 0.0854492172948, 4.79011535645, 0.985717750154
53, 4.79652404785, 0.0473022446386, 4.78988647461, 0.917053199373
54, 4.79652404785, 0.0778198227636, 4.7900390625, 1.03149411734
55, 4.79621887207, 0.0930786118261, 4.79019165039, 0.985717750154
56, 4.79652404785, 0.0396728501073, 4.79011535645, 1.13830564078
57, 4.79644775391, 0.0396728501073, 4.78996276855, 1.01623532828
58, 4.79637145996, 0.0473022446386, 4.79011535645, 1.00860593375
59, 4.79644775391, 0.0549316391698, 4.79034423828, 1.03149411734
60, 4.79644775391, 0.00152587892899, 4.79011535645, 1.00097653922
61, 4.79644775391, 0.0625610337011, 4.79019165039, 0.985717750154
62, 4.79644775391, 0.0320434555761, 4.79019165039, 1.08489987906
63, 4.79667663574, 0.0854492172948, 4.7900390625, 1.03149411734
64, 4.79637145996, 0.0244140628638, 4.78996276855, 1.10015866812
65, 4.79644775391, 0.0091552738013, 4.79011535645, 1.13830564078
66, 4.79629516602, -0.0137329097925, 4.7900390625, 1.07727048453
67, 4.79652404785, 0.0473022446386, 4.79019165039, 1.06201169547
68, 4.79637145996, 0.0625610337011, 4.79019165039, 1.03912351187
69, 4.79667663574, 0.0854492172948, 4.79026794434, 0.955200172029
70, 4.79629516602, 0.0701904282323, 4.79011535645, 1.01623532828
71, 4.79652404785, 0.0167846683325, 4.7900390625, 0.993347144686
72, 4.79629516602, -0.0137329097925, 4.78996276855, 0.985717750154
73, 4.79667663574, 0.0473022446386, 4.79011535645, 1.11541745719
74, 4.79644775391, 0.154113775352, 4.79026794434, 1.00097653922
75, 4.79637145996, 0.0396728501073, 4.7900390625, 1.01623532828
76, 4.79614257813, 0.222778326133, 4.79026794434, 1.03149411734
77, 4.79644775391, 0.00152587892899, 4.78988647461, 1.00860593375
78, 4.79621887207, 0.0320434555761, 4.7900390625, 1.11541745719
79, 4.79644775391, -0.0442504897364, 4.78988647461, 1.0467529064
80, 4.79621887207, 0.0549316391698, 4.79011535645, 1.0467529064
81, 4.79629516602, 0.0244140628638, 4.79026794434, 1.00860593375
82, 4.79637145996, 0.154113775352, 4.7900390625, 1.02386472281
83, 4.79621887207, 0.100708006357, 4.7900390625, 0.970458961092
84, 4.79629516602, 0.00152587892899, 4.7900390625, 1.03149411734
85, 4.79621887207, 0.131225591758, 4.79011535645, 0.917053199373
86, 4.79644775391, 0.0167846683325, 4.79011535645, 1.01623532828
87, 4.79621887207, 0.0625610337011, 4.7900390625, 0.985717750154
88, 4.79644775391, 0.0930786118261, 4.79011535645, 0.970458961092
89, 4.79652404785, 0.100708006357, 4.79011535645, 1.00860593375
90, 4.79621887207, 0.0396728501073, 4.79011535645, 0.993347144686
91, 4.79637145996, -0.0442504897364, 4.7900390625, 1.0467529064
92, 4.79637145996, 0.00152587892899, 4.7900390625, 0.970458961092
93, 4.79637145996, 0.100708006357, 4.79011535645, 1.01623532828
94, 4.79637145996, 0.0473022446386, 4.79026794434, 1.03912351187
95, 4.79637145996, 0.13885498629, 4.78996276855, 1.06201169547
96, 4.7966003418, 0.0549316391698, 4.79011535645, 1.21459958609
97, 4.79644775391, 0.0167846683325, 4.79019165039, 0.993347144686
98, 4.79652404785, -0.0213623043237, 4.79026794434, 0.993347144686
99, 4.79629516602, -0.00610351571595, 4.79011535645, 1.00860593375
100, 4.79637145996, 0.146484380821, 4.7900390625, 1.08489987906
101, 4.79644775391, 0.0701904282323, 4.79011535645, 1.03149411734
102, 4.79675292969, 0.0930786118261, 4.79011535645, 0.917053199373
103, 4.79652404785, 0.100708006357, 4.7900390625, 0.985717750154
104, 4.79629516602, 0.0930786118261, 4.7900390625, 1.02386472281
105, 4.79637145996, -0.105285645986, 4.79011535645, 1.03149411734
106, 4.79652404785, 0.0930786118261, 4.79034423828, 1.03912351187
107, 4.7966003418, 0.0320434555761, 4.79019165039, 1.05438230094
108, 4.79629516602, 0.108337400889, 4.79026794434, 1.00097653922
109, 4.79652404785, 0.0701904282323, 4.78996276855, 1.0467529064
110, 4.79637145996, 0.0396728501073, 4.79011535645, 0.939941382967
111, 4.7966003418, 0.100708006357, 4.7900390625, 1.08489987906
112, 4.79629516602, 0.100708006357, 4.79011535645, 1.06201169547
113, 4.79644775391, 0.108337400889, 4.79019165039, 1.10015866812
114, 4.79652404785, 0.0167846683325, 4.78996276855, 1.03149411734
115, 4.79652404785, 0.0396728501073, 4.78981018066, 0.955200172029
116, 4.79629516602, -0.0823974623927, 4.79011535645, 0.978088355623
117, 4.7966003418, 0.0549316391698, 4.78996276855, 1.00097653922
118, 4.79629516602, 0.0167846683325, 4.7900390625, 1.00860593375
119, 4.7966003418, 0.131225591758, 4.7900390625, 0.985717750154
120, 4.79644775391, 0.0625610337011, 4.7900390625, 0.978088355623
121, 4.79667663574, 0.0473022446386, 4.79011535645, 1.03912351187
122, 4.79644775391, 0.184631353477, 4.7900390625, 1.11541745719
123, 4.79652404785, 0.0854492172948, 4.79019165039, 1.14593503531
124, 4.79644775391, 0.0244140628638, 4.7900390625, 1.03149411734
125, 4.79652404785, 0.0091552738013, 4.79011535645, 0.985717750154
126, 4.79629516602, -0.0976562514552, 4.78996276855, 1.0467529064
127, 4.79652404785, 0.00152587892899, 4.7900390625, 0.993347144686
128, 4.79629516602, 0.154113775352, 4.79011535645, 1.06201169547
129, 4.79629516602, -0.0137329097925, 4.7900390625, 0.993347144686
130, 4.79621887207, 0.0549316391698, 4.79026794434, 1.01623532828
131, 4.79644775391, -0.028991698855, 4.79011535645, 1.02386472281
132, 4.79614257813, 0.11596679542, 4.7900390625, 0.978088355623
133, 4.79644775391, 0.0778198227636, 4.79011535645, 1.00097653922
134, 4.79614257813, -0.0671386733302, 4.79026794434, 0.939941382967
135, 4.79644775391, -0.0747680678614, 4.79011535645, 1.08489987906
136, 4.79644775391, 0.0930786118261, 4.79019165039, 1.11541745719
137, 4.79629516602, 0.0625610337011, 4.79019165039, 1.09252927359
138, 4.79644775391, 0.0549316391698, 4.78996276855, 1.00860593375
139, 4.79637145996, 0.108337400889, 4.7900390625, 1.05438230094
140, 4.79644775391, 0.0854492172948, 4.79019165039, 0.909423804842
141, 4.79614257813, 0.0473022446386, 4.79026794434, 1.03912351187
142, 4.79637145996, 0.0625610337011, 4.7900390625, 1.06201169547
143, 4.79637145996, 0.0244140628638, 4.78996276855, 1.08489987906
144, 4.79644775391, 0.108337400889, 4.79026794434, 1.01623532828
145, 4.79637145996, 0.0091552738013, 4.79011535645, 0.978088355623
146, 4.79621887207, -0.0518798842677, 4.78996276855, 0.978088355623
147, 4.79629516602, 0.00152587892899, 4.7900390625, 1.10015866812
148, 4.79644775391, 0.0625610337011, 4.7900390625, 1.01623532828
149, 4.79629516602, 0.100708006357, 4.78981018066, 1.06201169547
150, 4.79644775391, 0.0625610337011, 4.78973388672, 1.13830564078
151, 4.79637145996, 0.0701904282323, 4.78996276855, 0.924682593904
152, 4.79644775391, -0.00610351571595, 4.79011535645, 1.03912351187
153, 4.79614257813, 0.100708006357, 4.7900390625, 1.11541745719
154, 4.79644775391, 0.108337400889, 4.78988647461, 1.01623532828
155, 4.79621887207, 0.00152587892899, 4.78996276855, 1.06201169547
156, 4.79621887207, -0.0442504897364, 4.79019165039, 0.978088355623
157, 4.79614257813, 0.0320434555761, 4.7900390625, 1.00860593375
158, 4.79606628418, 0.0396728501073, 4.79019165039, 1.00860593375
159, 4.79637145996, 0.0091552738013, 4.7900390625, 1.0467529064
160, 4.79621887207, 0.0625610337011, 4.78996276855, 0.962829566561
161, 4.79629516602, 0.0549316391698, 4.78996276855, 0.894165015779
162, 4.79621887207, 0.0625610337011, 4.78981018066, 1.00097653922
163, 4.79621887207, 0.0473022446386, 4.7900390625, 1.10778806265
164, 4.79629516602, 0.0625610337011, 4.78988647461, 0.878906226717
165, 4.79644775391, -0.0442504897364, 4.79011535645, 1.01623532828
166, 4.79629516602, 0.0320434555761, 4.78988647461, 1.10015866812
167, 4.79644775391, 0.0167846683325, 4.78981018066, 0.932311988436
168, 4.79629516602, 0.0778198227636, 4.7900390625, 1.08489987906
169, 4.79644775391, -0.0137329097925, 4.79011535645, 1.06201169547
170, 4.79637145996, 0.00152587892899, 4.7900390625, 1.02386472281
171, 4.79637145996, 0.100708006357, 4.79019165039, 1.05438230094
172, 4.79652404785, 0.0854492172948, 4.7900390625, 0.962829566561
173, 4.7966003418, 0.0778198227636, 4.79011535645, 1.01623532828
174, 4.79629516602, 0.123596197227, 4.7900390625, 1.06964109
175, 4.79637145996, -0.028991698855, 4.79019165039, 1.05438230094
176, 4.79614257813, 0.0854492172948, 4.79011535645, 1.02386472281
177, 4.79644775391, 0.0549316391698, 4.7900390625, 1.11541745719
178, 4.79637145996, 0.0930786118261, 4.79011535645, 1.00860593375
179, 4.79644775391, -0.0595092787989, 4.79011535645, 1.01623532828
180, 4.79652404785, 0.0701904282323, 4.78996276855, 1.08489987906
181, 4.79667663574, 0.00152587892899, 4.7900390625, 0.985717750154
182, 4.79652404785, 0.0320434555761, 4.7900390625, 1.05438230094
183, 4.79637145996, 0.0778198227636, 4.78996276855, 0.955200172029
